id,recency,total_purchase,frequency,last_purchase_amount,region,gender,age,repeater
500926496,108,6.76,2,2.77,Mid-Atlantic,Female,42,Yes
4619964593,58,7.98,2,3.99,Mid-Atlantic,Male,42,Yes
4623413251,230,4.59,1,4.59,Mid-West,Male,32,Yes
621770601,115,3.69,1,3.69,South-East,Male,42,No
401202820,165,6.08,2,2.99,South-West,Female,62,Yes
475448082,174,9.38,1,9.38,West,Female,27,No
3794943388,40,5.29,1,5.29,Mid-Atlantic,Male,37,Yes
2461462677,63,3.89,1,3.89,Mid-West,Male,58,No
2348079612,115,5.68,2,2.69,Mid-West,Male,43,Yes
760777646,297,3.79,1,3.79,South-West,Male,55,No
600267736,180,3.99,1,3.99,Mid-Atlantic,Female,37,No
4031983556,76,3.59,1,3.59,West,Female,32,No
583823784,234,7.98,1,7.98,Mid-Atlantic,Male,42,Yes
500267542,66,19.15,5,3.99,Mid-Atlantic,Female,28,Yes
1897349420,39,3.15,1,3.15,South-West,Female,36,No
4618908147,46,4.99,1,4.99,Mid-Atlantic,Female,62,Yes
496661064,84,42.77,10,3.99,Mid-Atlantic,Female,58,Yes
2435989450,50,15.62,6,2.24,West,Female,39,Yes
1820434326,44,3.19,1,3.19,South-East,Male,61,No
495628710,27,23.64,6,3.99,Mid-Atlantic,Male,43,Yes
721905143,62,17.91,5,3.49,North-West,Male,51,No
4619263360,108,3.99,1,3.99,Mid-Atlantic,Female,37,Yes
426195857,86,13.07,3,4.99,Mid-Atlantic,Female,43,Yes
1732784193,53,7.47,3,4.48,West,Female,31,No
4642478458,47,11.37,3,7.58,Mid-Atlantic,Male,52,Yes
435493058,214,3.1,1,3.1,South-East,Female,22,No
4620706786,171,8.38,2,3.89,Mid-Atlantic,Male,32,No
496303360,42,7.98,2,3.99,Mid-Atlantic,Male,32,Yes
722265339,75,8.57,3,3.09,Mid-West,Female,35,No
324876392,360,4.49,1,4.49,South-East,Male,47,No
497161671,237,15.06,3,3.99,Mid-Atlantic,Female,53,Yes
760467086,211,3.49,1,3.49,West,Male,30,Yes
2491241839,197,4.78,2,2.39,West,Female,43,Yes
3599573207,236,7.68,2,4.39,Mid-West,Female,62,No
684177626,57,3.19,1,3.19,South-East,Female,55,No
137986636,30,6.28,2,2.79,South-East,Female,56,Yes
4632970528,150,8.38,2,3.99,Mid-Atlantic,Female,32,No
2420892932,88,3.29,1,3.29,West,Male,43,Yes
4639779622,41,3.79,1,3.79,Mid-Atlantic,Female,37,No
2656694670,46,3.19,1,3.19,Mid-Atlantic,Male,33,No
685110333,185,3.39,1,3.39,West,Male,80,Yes
4632669837,131,4.99,1,4.99,Mid-Atlantic,Female,32,No
1841899326,193,8.38,2,3.79,Mid-West,Female,46,No
3844295706,46,7.73,3,2.89,North-West,Female,37,Yes
2264778787,55,3.29,1,3.29,West,Female,48,Yes
4626422959,228,3.79,1,3.79,Mid-West,Male,37,No
3829180640,249,3.39,1,3.39,North-West,Female,32,Yes
2422418356,41,3.29,1,3.29,West,Female,48,Yes
133598147,39,3.49,1,3.49,North-East,Male,31,Yes
3941438958,146,5.98,2,2.99,North-East,Female,32,No
3698718253,230,10.72,2,2.35,West,Male,37,No
749365715,205,12.87,2,8.38,West,Female,46,Yes
496845181,94,11.82,3,2.99,Mid-Atlantic,Female,38,No
4622549998,264,8.98,2,4.49,Mid-Atlantic,Female,37,No
134271490,215,7.98,2,3.99,South-West,Female,56,No
4081670250,156,7.18,1,7.18,West,Female,52,Yes
4620041783,53,14.86,4,3.19,South-East,Female,48,No
495532542,81,3.99,1,3.99,Mid-Atlantic,Female,32,No
4620366162,184,3.79,1,3.79,Mid-Atlantic,Female,47,Yes
3801537486,155,11.27,2,5.98,North-East,Female,37,No
498058849,99,5.96,2,2.77,Mid-Atlantic,Female,32,No
2802820243,32,4.69,1,4.69,South-East,Male,38,No
4621406014,177,3.59,1,3.59,Mid-West,Female,47,Yes
4641789423,91,4.69,1,4.69,Mid-Atlantic,Male,47,Yes
4620318768,332,3.89,1,3.89,South-East,Female,27,No
583307014,269,4.39,1,4.39,Mid-Atlantic,Male,42,Yes
4636662526,80,7.58,1,7.58,Mid-Atlantic,Female,42,Yes
3394638603,158,3.59,1,3.59,West,Female,52,Yes
310395682,320,7.98,2,3.99,South-West,Female,53,No
4350871401,58,5.39,2,2.89,Mid-Atlantic,Female,32,Yes
495580077,173,3.19,1,3.19,Mid-Atlantic,Male,42,Yes
2220483931,84,3.69,1,3.69,South-East,Female,33,Yes
4624191350,135,13.06,4,3.19,Mid-West,Female,53,No
104667175,54,3.49,1,3.49,North-East,Male,41,Yes
2877958480,160,5.98,2,5.98,Mid-Atlantic,Female,38,Yes
3633567399,65,5.98,1,5.98,Mid-Atlantic,Male,57,Yes
446001672,67,3.1,1,3.1,North-West,Female,47,No
500494369,19,16.85,5,2.99,Mid-Atlantic,Female,43,Yes
2541785278,182,9.87,3,2.99,West,Male,33,No
660463188,122,6.16,2,2.98,West,Female,40,No
4642235655,80,4.49,1,4.49,Mid-Atlantic,Male,52,Yes
1843930350,28,6.18,2,3.19,South-East,Female,36,No
308462648,28,12.98,3,6,South-West,Female,24,No
4626378559,226,4.49,1,4.49,Mid-Atlantic,Female,47,Yes
498131000,54,16.37,4,6,Mid-Atlantic,Female,58,Yes
3539294234,268,3.29,1,3.29,West,Female,37,Yes
596683433,123,16.36,4,3.99,Mid-Atlantic,Female,33,No
2615737661,92,6.18,2,2.99,Mid-Atlantic,Female,28,No
4638415658,217,3.99,1,3.99,Mid-Atlantic,Female,37,Yes
3401468669,200,3.99,1,3.99,Mid-Atlantic,Male,37,Yes
557164664,180,3.99,1,3.99,Mid-Atlantic,Male,32,Yes
4632875222,86,3.39,1,3.39,South-East,Female,57,No
308658587,131,10.08,3,3,South-West,Female,38,No
4623554949,232,3.79,1,3.79,Mid-Atlantic,Female,37,Yes
564322540,181,4.09,1,4.09,Mid-Atlantic,Female,47,Yes
2193958545,33,9.97,3,3.59,West,Female,38,No
604455581,144,6.98,2,6.98,South-East,Male,27,No
314214026,34,8.99,1,8.99,North-East,Male,47,Yes
2236759858,299,4.59,1,4.59,North-East,Male,38,No
312490170,172,3.49,1,3.49,South-West,Female,32,Yes
1870459426,98,4,1,4,Mid-Atlantic,Female,51,Yes
460602966,34,29.95,7,2.5,West,Female,43,Yes
2148004523,72,12.49,2,6,West,Female,49,Yes
310439383,300,3.39,1,3.39,South-West,Male,43,No
461519420,296,6.98,1,6.98,South-West,Male,57,No
3333600899,85,5.29,1,5.29,Mid-Atlantic,Female,37,Yes
4627899241,182,3.29,1,3.29,Mid-Atlantic,Female,42,Yes
3458335069,163,3.29,1,3.29,North-West,Male,37,No
496745197,46,3.99,1,3.99,Mid-Atlantic,Male,47,Yes
1860409823,44,29.1,8,3.99,Mid-Atlantic,Male,32,No
476025194,203,3.59,1,3.59,West,Male,37,Yes
470362947,23,3.49,1,3.49,South-West,Male,72,No
603147655,59,7.99,2,4,Mid-Atlantic,Female,52,Yes
3907871750,46,6.98,2,3.19,South-East,Male,42,Yes
553134313,19,3.99,1,3.99,Mid-West,Male,57,No
2968337629,299,4.69,1,4.69,South-West,Male,28,No
4634843181,81,7.98,2,3.99,South-East,Male,27,No
3696146430,105,4.39,1,4.39,West,Male,32,Yes
723798618,74,18.89,6,3.44,West,Female,31,Yes
683278558,149,3.29,1,3.29,West,Female,50,Yes
497956107,175,6.78,2,3.49,Mid-Atlantic,Male,32,No
2699100124,82,10.58,2,5.29,Mid-Atlantic,Male,48,Yes
3264745756,37,3.54,1,3.54,Mid-West,Female,57,No
2982178352,193,3.29,1,3.29,Mid-West,Female,33,No
2846535632,141,8.77,3,2.79,Mid-West,Female,43,No
596564885,32,7.16,1,7.16,West,Male,37,Yes
557857025,325,3.29,1,3.29,Mid-Atlantic,Male,27,No
561818727,76,6.18,2,2.99,Mid-Atlantic,Female,37,No
1841874639,148,3.19,1,3.19,Mid-Atlantic,Male,41,Yes
2580169963,93,6.28,2,2.99,West,Male,38,No
2209924354,45,14.16,4,3.59,South-West,Female,64,No
3596425531,84,11.26,4,3.09,North-West,Female,52,No
4635254273,194,8.28,2,3.79,Mid-Atlantic,Male,32,No
716480822,146,3.25,1,3.25,Mid-West,Female,45,No
601148973,18,7.98,2,3.99,Mid-Atlantic,Male,42,Yes
563308854,172,3.19,1,3.19,Mid-Atlantic,Female,32,No
561616414,60,5.99,2,3,Mid-Atlantic,Male,22,No
2883420050,239,3.99,1,3.99,Mid-Atlantic,Female,48,Yes
2422416801,37,6.58,1,6.58,West,Male,38,No
355809153,155,7.98,2,3.99,West,Male,57,Yes
496819588,318,3.99,1,3.99,Mid-Atlantic,Female,32,No
745208097,214,4.49,1,4.49,South-East,Female,20,No
638088974,166,6.49,3,4.4,West,Female,27,No
1916181461,125,7.98,2,3.99,Mid-Atlantic,Male,61,Yes
370428175,172,10.67,2,3.49,South-West,Male,57,No
500875369,46,18.24,6,5.98,Mid-Atlantic,Male,38,No
2437939432,141,5.18,2,2.24,West,Female,53,Yes
4627108181,19,7.38,2,3.69,Mid-Atlantic,Male,37,No
1835310483,225,3.29,1,3.29,Mid-Atlantic,Male,46,Yes
680391342,41,3.59,1,3.59,South-West,Male,35,No
4181793884,180,12.38,2,6.19,North-East,Male,38,No
583644180,233,3.99,1,3.99,Mid-Atlantic,Female,27,No
558882051,40,9.67,3,3.19,Mid-Atlantic,Female,27,No
4616677142,251,4.49,1,4.49,Mid-Atlantic,Male,32,Yes
563935517,249,3.29,1,3.29,Mid-Atlantic,Male,52,Yes
544862515,45,14.07,3,9.58,Mid-Atlantic,Female,48,Yes
663856259,62,16.37,4,4,Mid-Atlantic,Male,41,Yes
4633232868,46,8.58,2,4.59,Mid-Atlantic,Female,42,Yes
562098317,219,3.99,1,3.99,Mid-Atlantic,Female,27,Yes
465746510,26,14.18,4,3.99,Mid-West,Female,48,Yes
664265606,249,3.99,1,3.99,Mid-Atlantic,Female,55,Yes
2925668031,142,4.39,1,4.39,Mid-Atlantic,Female,58,Yes
570095389,122,9.38,2,2.99,South-East,Male,27,No
2592190748,82,4,1,4,Mid-Atlantic,Female,38,No
2264844374,81,3.49,1,3.49,South-East,Female,33,No
4640479208,20,3.19,1,3.19,South-East,Male,37,No
2546722203,148,14.47,4,2.5,West,Female,44,Yes
556021113,211,4.19,1,4.19,North-East,Male,52,Yes
497998137,152,3.99,1,3.99,Mid-Atlantic,Male,17,No
583419026,203,3.99,1,3.99,Mid-Atlantic,Female,32,No
2198226598,192,10.19,3,3.45,Mid-West,Male,48,No
4625529717,166,3.99,1,3.99,Mid-Atlantic,Female,42,Yes
483566641,162,8,2,5,West,Female,52,Yes
3688677758,71,7.18,2,3.59,Mid-West,Female,62,No
451975570,111,4.85,1,4.85,West,Male,22,No
308216467,155,7.08,2,3.49,South-West,Male,38,No
402174393,162,5.29,2,2.79,West,Female,22,No
743033242,146,3.49,1,3.49,South-East,Male,20,No
4109516426,53,5.66,2,2.97,South-East,Male,32,No
764963071,47,3.99,1,3.99,Mid-West,Male,35,Yes
575989084,77,7.18,2,3.99,Mid-Atlantic,Male,37,No
2495165495,175,6.58,1,6.58,Mid-Atlantic,Female,28,No
3051365511,249,5.22,2,2.61,Mid-West,Female,28,Yes
476052808,99,7.29,2,4.29,North-West,Male,32,No
4626281647,92,7.58,2,3.79,Mid-Atlantic,Female,27,Yes
2608035715,179,9.87,3,6.38,South-West,Female,38,No
4620824780,180,3.19,1,3.19,Mid-West,Female,57,No
2441650355,322,3.49,1,3.49,West,Female,38,No
558412163,155,3.19,1,3.19,Mid-Atlantic,Female,37,Yes
612526606,187,5.69,1,5.69,South-East,Female,27,No
582396213,73,13.27,3,5.29,Mid-Atlantic,Female,38,No
2755490989,212,4.18,1,4.18,West,Male,48,Yes
4637272374,179,19.05,3,6.98,South-East,Male,43,No
3977601687,185,8.78,1,8.78,South-West,Female,42,No
471980129,262,3.59,1,3.59,North-West,Female,52,Yes
3482435612,95,3.39,1,3.39,North-West,Male,27,No
4404004516,63,4,1,4,Mid-Atlantic,Female,47,Yes
696619169,130,3.09,1,3.09,South-East,Male,30,No
3476635830,84,5.76,2,2.88,South-East,Female,32,No
3018284827,85,8.92,3,2.99,West,Male,43,Yes
308735160,186,6.98,2,6.98,South-West,Male,38,No
497441978,122,3.19,1,3.19,Mid-Atlantic,Male,52,Yes
3832161718,43,13.37,3,5,West,Male,48,Yes
2745860986,109,9.29,3,4.11,West,Male,58,Yes
406120263,271,3.59,1,3.59,South-East,Female,42,No
557350116,234,3.29,1,3.29,Mid-Atlantic,Female,22,Yes
125897227,39,6.98,2,3.49,South-East,Female,26,No
496228174,161,9.57,2,6.38,Mid-Atlantic,Male,32,No
495409018,127,20.45,5,3.99,Mid-Atlantic,Female,43,Yes
2796219414,88,3.49,1,3.49,South-East,Male,38,No
495442304,175,3.19,1,3.19,Mid-Atlantic,Female,32,No
510851802,46,124.84,32,2.99,Mid-West,Female,48,No
498394668,109,9.95,3,2.77,Mid-Atlantic,Female,42,Yes
592897131,44,4.18,1,4.18,West,Male,32,No
620699776,264,6.48,2,3.49,South-East,Male,37,No
2958602395,24,3.39,1,3.39,North-West,Female,48,No
444810475,174,3.59,1,3.59,West,Male,27,No
1876838441,328,3.49,1,3.49,South-East,Male,51,No
602051626,168,10.58,2,5.29,Mid-Atlantic,Female,27,Yes
4468209762,79,3.99,1,3.99,Mid-Atlantic,Male,57,Yes
599813535,43,20.35,4,3.99,Mid-Atlantic,Female,43,Yes
4637791452,85,4.49,1,4.49,Mid-Atlantic,Female,27,Yes
3292077607,186,16.46,4,3.99,South-East,Female,28,No
4617998816,151,8.58,2,4.59,Mid-Atlantic,Female,32,Yes
453219029,86,3.1,1,3.1,West,Female,47,Yes
311069053,86,9.98,2,3,South-West,Female,28,Yes
121708540,39,6.48,2,1.99,North-East,Female,66,Yes
4529926976,39,3.99,1,3.99,Mid-Atlantic,Female,27,No
453392472,133,3.59,1,3.59,West,Male,52,Yes
583377927,178,3.99,1,3.99,Mid-Atlantic,Female,52,Yes
2983443244,176,3.49,1,3.49,Mid-Atlantic,Male,48,Yes
108355460,47,8.98,2,4.49,South-East,Male,31,No
1101151312,46,5.53,2,2.24,West,Female,31,Yes
2465154405,176,3.99,1,3.99,Mid-Atlantic,Male,18,Yes
495574527,151,9.57,2,9.57,Mid-Atlantic,Male,42,Yes
495856736,265,3.19,1,3.19,Mid-Atlantic,Female,37,Yes
2549273436,81,8.09,2,4.39,South-West,Male,48,Yes
687131561,169,5.98,1,5.98,North-West,Female,30,No
3983593190,284,3.29,1,3.29,West,Male,27,No
3338713758,222,7.58,1,7.58,Mid-Atlantic,Male,47,Yes
682419435,195,3.59,1,3.59,West,Female,35,No
563579279,34,3.99,1,3.99,Mid-Atlantic,Female,32,Yes
4620584292,82,3.19,1,3.19,South-East,Female,52,No
500846934,175,12.66,4,6.38,Mid-Atlantic,Male,48,Yes
309309728,111,3.99,1,3.99,South-West,Male,38,No
604483219,149,3.39,1,3.39,Mid-West,Male,47,No
3582363570,321,4.84,2,4.84,North-West,Female,47,No
3471833816,77,21.12,6,4.53,South-East,Male,33,No
2537556499,67,7.99,2,4,Mid-Atlantic,Female,28,No
496854749,221,3.99,1,3.99,Mid-Atlantic,Male,32,No
600501478,129,11.97,3,7.98,Mid-Atlantic,Female,53,Yes
4129989241,103,3.99,1,3.99,Mid-Atlantic,Male,42,Yes
2280212850,42,14.25,5,2.5,North-West,Male,29,No
4113130367,74,6.18,2,2.99,Mid-Atlantic,Female,37,Yes
500691172,64,9.97,3,5.98,Mid-Atlantic,Female,22,No
3586833959,159,5.79,2,2.5,Mid-West,Male,62,No
2729207178,230,3.99,1,3.99,Mid-Atlantic,Female,48,Yes
4475388522,313,7.98,2,7.98,Mid-Atlantic,Male,27,No
4639597210,38,3.99,1,3.99,Mid-West,Male,57,Yes
451859095,156,12.87,3,4.29,West,Female,38,No
459413337,136,5.99,2,2.5,West,Male,47,Yes
4641060552,100,15.56,3,7.98,Mid-West,Female,58,No
2705506548,35,47.09,11,4.69,South-East,Female,39,Yes
4641187352,108,9.38,2,4.69,Mid-Atlantic,Male,57,Yes
496421942,88,6.28,2,2.99,Mid-Atlantic,Male,42,Yes
498653760,100,23.24,6,3.99,Mid-Atlantic,Male,53,Yes
498264116,198,3.99,1,3.99,Mid-Atlantic,Female,37,Yes
768814932,240,6.78,2,2.99,South-East,Male,35,No
3049360950,252,8.82,3,5.88,West,Male,28,No
1729427909,208,3.99,1,3.99,Mid-Atlantic,Male,41,Yes
4225769814,130,9.08,2,9.08,North-East,Female,37,No
2842679832,152,5.29,1,5.29,Mid-Atlantic,Female,38,No
3792601053,52,14.76,4,3.49,West,Male,33,No
4631660614,27,4.69,1,4.69,Mid-Atlantic,Female,27,Yes
1885191210,236,5.03,2,2.94,West,Male,41,Yes
222634902,271,3.79,1,3.79,Mid-Atlantic,Male,48,Yes
2615741380,293,3.29,1,3.29,Mid-Atlantic,Male,28,No
4620251417,136,3.19,1,3.19,South-East,Female,32,Yes
3807230199,332,3.75,1,3.75,West,Male,37,No
715981197,254,6.78,2,3.39,North-West,Male,30,No
495749374,286,6.28,2,2.99,Mid-Atlantic,Female,32,No
467489818,59,10.92,2,5.94,South-East,Female,42,Yes
443950339,103,3.49,1,3.49,West,Female,47,Yes
393374950,223,3.75,1,3.75,South-East,Female,42,No
2231100512,71,6.58,2,3.29,West,Female,68,Yes
450603274,171,3.7,1,3.7,West,Female,32,Yes
1937352092,184,8.28,2,3.69,West,Male,36,No
124435444,151,5.78,2,2.79,South-East,Male,41,No
678677857,47,4.09,1,4.09,South-West,Female,30,Yes
497042723,43,10.97,3,3.99,Mid-Atlantic,Female,47,Yes
494447830,158,3.29,1,3.29,Mid-Atlantic,Female,27,No
606443420,33,3.69,1,3.69,West,Male,47,Yes
717509210,263,3.49,1,3.49,South-East,Male,30,No
313314158,171,33.51,5,6.98,South-West,Female,38,No
4632493667,47,20.95,4,3.99,Mid-West,Female,48,Yes
3823924405,129,3.99,1,3.99,Mid-Atlantic,Female,57,Yes
498443016,162,13.86,4,3.99,Mid-Atlantic,Male,28,No
1489519601,349,3.59,1,3.59,West,Male,36,No
556651784,187,3.99,1,3.99,Mid-Atlantic,Female,22,Yes
4631714254,112,3.79,1,3.79,Mid-Atlantic,Female,32,Yes
4634512757,153,3.19,1,3.19,Mid-West,Female,47,No
3456335046,224,3.59,1,3.59,Mid-Atlantic,Male,57,Yes
3337139891,159,3.69,1,3.69,West,Male,37,No
1742891972,21,11.37,3,2.99,Mid-Atlantic,Male,31,No
452080603,77,4.39,1,4.39,West,Male,47,Yes
4617325678,41,3.89,1,3.89,Mid-Atlantic,Female,32,No
538057672,77,6.99,1,6.99,South-East,Male,32,No
568262515,17,27.64,8,3.75,South-East,Female,68,No
3405486236,243,3.69,1,3.69,North-West,Female,32,No
2611280016,58,80.14,14,5.98,West,Female,29,No
310572667,222,3.49,1,3.49,South-West,Female,18,No
497076604,333,3.29,1,3.29,Mid-Atlantic,Male,22,No
2476115194,345,3.29,1,3.29,South-East,Female,38,No
497113382,160,11.67,3,7.18,Mid-Atlantic,Female,38,No
4634493470,137,6.78,1,6.78,South-East,Female,47,Yes
3989206428,247,3.49,1,3.49,West,Male,52,Yes
620564238,156,6.98,2,3.49,South-East,Male,32,No
495256239,164,3.19,1,3.19,Mid-Atlantic,Male,62,Yes
64160330,89,7.99,1,7.99,South-East,Female,32,No
561958722,152,10.37,3,3.19,Mid-Atlantic,Female,32,No
743133926,119,3.25,1,3.25,Mid-West,Female,60,No
3485935506,152,8.28,3,2.5,Mid-Atlantic,Female,27,No
570930306,47,6.21,2,2.82,South-East,Male,32,No
495973022,261,3.19,1,3.19,Mid-Atlantic,Female,47,Yes
4641599310,215,9.18,2,4.59,Mid-Atlantic,Female,42,Yes
4622855687,111,15.17,3,5.19,Mid-Atlantic,Female,28,Yes
714034482,26,14.66,4,3.69,West,Male,61,Yes
497631733,158,7.18,2,3.99,Mid-Atlantic,Male,47,Yes
4005010053,146,3.19,1,3.19,Mid-Atlantic,Female,32,Yes
497510758,183,3.19,1,3.19,Mid-Atlantic,Male,37,No
1817016695,316,3.29,1,3.29,Mid-West,Male,41,No
557039752,237,3.99,1,3.99,Mid-Atlantic,Female,22,Yes
623772896,39,11.33,4,2.85,North-West,Female,37,No
218831818,160,3.29,1,3.29,Mid-Atlantic,Female,28,Yes
4630450334,294,3.79,1,3.79,Mid-West,Male,32,No
723157141,26,17.25,4,3.44,West,Female,36,No
496561687,181,6.48,2,3.19,Mid-Atlantic,Female,57,Yes
573976785,319,3.99,1,3.99,Mid-Atlantic,Male,27,No
497357274,37,3.99,1,3.99,Mid-Atlantic,Female,52,Yes
556411151,215,3.29,1,3.29,Mid-Atlantic,Female,32,Yes
3573760863,183,3.59,1,3.59,North-East,Male,47,Yes
3993675048,31,17.5,4,3.54,Mid-West,Female,63,No
3659797765,185,7.38,2,3.69,West,Male,37,No
4005115321,319,3.49,1,3.49,South-East,Male,32,No
726271529,205,3.59,1,3.59,West,Male,35,No
557571712,231,7.78,2,3.29,Mid-Atlantic,Female,27,Yes
559316503,122,6.38,1,6.38,Mid-Atlantic,Male,52,Yes
2910226868,76,4,1,4,Mid-Atlantic,Female,43,Yes
2786078697,52,7.98,2,3.99,West,Male,23,No
595207340,229,12.37,3,3.99,Mid-Atlantic,Female,48,Yes
450060667,67,8.38,2,4.39,West,Female,37,Yes
2957719228,53,3.99,1,3.99,Mid-Atlantic,Male,43,Yes
695026133,173,4.69,1,4.69,South-East,Female,45,No
1832602204,123,10.67,3,3.69,South-East,Female,31,Yes
500625625,224,6.48,2,3.29,Mid-Atlantic,Female,27,Yes
134996353,137,13.96,4,3.99,South-East,Male,62,No
517890496,32,156.26,40,3.29,Mid-West,Female,53,Yes
244705119,53,29.52,7,3.83,Mid-West,Male,49,No
2722038921,131,11.03,3,3.25,Mid-West,Male,38,No
126663955,63,3.49,1,3.49,South-West,Male,76,No
2567995036,52,6.49,2,3.69,West,Male,33,No
4620771192,88,15.56,4,3.89,Mid-Atlantic,Female,53,Yes
496462415,198,3.19,1,3.19,Mid-Atlantic,Male,57,Yes
3351101925,88,3.19,1,3.19,South-East,Female,32,Yes
2235847247,99,6.59,2,3.59,West,Female,33,Yes
97132104,30,17.86,3,3.49,North-East,Female,36,No
497056512,69,19.24,6,2.99,Mid-Atlantic,Female,33,No
442368951,116,5.78,2,2.99,West,Male,52,Yes
4622130088,83,13.56,4,3.39,Mid-Atlantic,Male,48,Yes
724719731,167,5.98,2,2.99,South-West,Female,35,No
496656355,47,19.46,3,7.98,Mid-Atlantic,Female,38,No
4618642554,107,8.98,2,4.49,Mid-Atlantic,Male,42,Yes
4616141850,100,3.99,1,3.99,Mid-West,Female,62,Yes
557606925,91,7.28,2,3.99,Mid-Atlantic,Female,32,Yes
1822929700,124,10.13,3,3.29,Mid-West,Female,36,No
135228439,135,5.49,1,5.49,North-East,Female,36,No
464020286,248,6.38,2,6.38,West,Female,37,Yes
452473192,59,3.79,1,3.79,West,Male,47,Yes
500912158,33,6.38,1,6.38,Mid-Atlantic,Female,47,Yes
4634524225,41,3.79,1,3.79,Mid-Atlantic,Male,42,Yes
4624960242,22,3.19,1,3.19,South-East,Female,32,Yes
1425230590,49,11.16,4,2.24,West,Female,61,Yes
4633021247,88,19.95,5,3.99,Mid-Atlantic,Female,33,Yes
476873258,111,3.19,1,3.19,West,Male,47,Yes
866241676,57,3.24,1,3.24,South-East,Female,45,No
761124061,26,3.69,1,3.69,West,Female,50,Yes
565867769,174,6.48,2,3.19,Mid-Atlantic,Female,27,No
423215857,169,5.88,2,2.49,South-East,Male,42,No
449428232,232,3.59,1,3.59,South-East,Female,42,Yes
310417121,269,7.79,2,3,South-West,Female,33,No
476277338,60,3.55,1,3.55,West,Female,77,Yes
3042188790,97,3.79,1,3.79,West,Male,43,Yes
2511930924,247,3.29,1,3.29,West,Male,33,Yes
495631431,123,3.19,1,3.19,Mid-Atlantic,Female,37,No
450538396,178,4.69,1,4.69,West,Male,42,Yes
4630328418,27,12.47,3,3.99,Mid-Atlantic,Female,48,Yes
833779164,73,4.48,2,2.24,West,Male,40,No
2316409230,299,3.59,1,3.59,South-West,Male,33,No
1866479866,265,3.99,1,3.99,Mid-Atlantic,Female,36,No
501018270,99,3.99,1,3.99,Mid-Atlantic,Female,42,Yes
1794017989,166,8.18,2,3.49,South-West,Male,46,No
498051685,244,7.98,2,3.99,Mid-Atlantic,Female,37,Yes
4636828399,87,3.89,1,3.89,Mid-Atlantic,Male,32,No
310850110,230,7.08,2,3.49,South-West,Female,43,No
615047651,207,3.79,1,3.79,West,Male,47,Yes
3291827626,64,7.99,1,7.99,West,Male,27,No
2147299711,363,4.39,1,4.39,Mid-Atlantic,Female,33,No
562660021,100,13.86,4,3.99,Mid-Atlantic,Female,33,No
497283224,55,9.97,3,3.99,Mid-Atlantic,Male,57,Yes
500983639,118,3.19,1,3.19,Mid-Atlantic,Female,27,Yes
514043930,215,6.68,2,3.29,Mid-West,Female,27,No
3600361499,60,7.18,2,3.49,West,Male,22,No
3599581884,41,6.18,2,2.99,Mid-Atlantic,Female,32,No
1981661390,92,9.44,2,6.9,Mid-West,Male,51,No
308172433,130,8.78,2,3.99,South-West,Male,38,No
2778206378,249,3.29,1,3.29,Mid-Atlantic,Female,33,No
2366322119,55,21.74,5,3.69,West,Female,59,Yes
2184785922,156,3.49,1,3.49,South-West,Male,48,No
620284369,97,7.98,2,4.49,South-East,Female,47,Yes
2662628913,215,3.99,1,3.99,Mid-Atlantic,Female,33,No
558279486,95,6.28,2,2.99,Mid-Atlantic,Female,32,Yes
565410827,156,7.18,2,3.19,Mid-Atlantic,Male,17,No
501172952,181,7.98,2,3.99,Mid-Atlantic,Female,57,Yes
600330752,34,14.36,4,2.99,Mid-Atlantic,Male,48,Yes
595941038,53,11.97,3,3.99,Mid-Atlantic,Male,43,Yes
203982978,207,3.79,1,3.79,Mid-West,Female,76,Yes
265108741,48,3.44,1,3.44,West,Male,38,No
2346984985,138,3.19,1,3.19,North-West,Male,33,No
715303493,27,15.87,5,3.19,South-West,Female,46,No
308615187,182,3.49,1,3.49,South-West,Male,58,No
2209886710,36,3.19,1,3.19,South-West,Female,43,No
1882141656,56,5,1,5,West,Male,46,Yes
3020841470,124,16.36,4,3.99,Mid-Atlantic,Female,39,No
659060259,223,7.98,2,3.99,Mid-Atlantic,Male,40,No
1791193563,161,5.98,2,2.99,West,Female,41,Yes
444481501,183,3.59,1,3.59,West,Male,42,Yes
500390636,192,6.48,2,3.19,Mid-Atlantic,Male,27,No
1878272312,87,10.08,3,3,South-West,Female,46,Yes
370163435,105,6,2,3,South-West,Female,32,Yes
606689855,166,3.49,1,3.49,West,Female,27,Yes
704716096,30,20.34,6,3.79,South-East,Male,56,No
496691879,50,15.86,4,3,Mid-Atlantic,Male,33,No
